# dimensionless [l(l+1)/2pi] C_l's for adiabatic decaying scalar (ADDCS) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  154       1.398307256734e-06       1.077020103108e-10      -6.096594635900e-09       0.000000000000e+00       6.175707532690e-09       1.308641607168e-09      -4.168396799738e-12 
  155       1.404904513156e-06       1.072547712952e-10      -5.947147725996e-09       0.000000000000e+00       6.051856815880e-09       1.287493072328e-09      -4.050960964077e-12 
  156       1.411362328121e-06       1.068175347139e-10      -5.789963773338e-09       0.000000000000e+00       5.931300378731e-09       1.266770714824e-09      -3.932731322892e-12 
  157       1.417677969453e-06       1.063977515339e-10      -5.625062842498e-09       0.000000000000e+00       5.813880353570e-09       1.246457030526e-09      -3.813840192611e-12 
  158       1.423848650536e-06       1.060032042704e-10      -5.452472362270e-09       0.000000000000e+00       5.699421586785e-09       1.226532193533e-09      -3.694423973365e-12 
  159       1.429871529122e-06       1.056420118559e-10      -5.272227260388e-09       0.000000000000e+00       5.587731302965e-09       1.206974009350e-09      -3.574623188131e-12 
  160       1.435743706149e-06       1.053226345092e-10      -5.084370098259e-09       0.000000000000e+00       5.478598769035e-09       1.187757868066e-09      -3.454582521894e-12 
  161       1.441462451792e-06       1.050535270268e-10      -4.888944867981e-09       0.000000000000e+00       5.371837588831e-09       1.168862266504e-09      -3.334434512319e-12 
  162       1.447025908555e-06       1.048420539789e-10      -4.685977484143e-09       0.000000000000e+00       5.267417495104e-09       1.150286021741e-09      -3.214248918801e-12 
  163       1.452432448382e-06       1.046954874404e-10      -4.475493816311e-09       0.000000000000e+00       5.165343624607e-09       1.132032497426e-09      -3.094078929969e-12 
  164       1.457680450868e-06       1.046213531663e-10      -4.257525976296e-09       0.000000000000e+00       5.065614797262e-09       1.114104150692e-09      -2.973977073679e-12 
  165       1.462768303125e-06       1.046274338431e-10      -4.032112423719e-09       0.000000000000e+00       4.968223376442e-09       1.096502510951e-09      -2.853995180952e-12 
  166       1.467694399637e-06       1.047217723402e-10      -3.799298071574e-09       0.000000000000e+00       4.873155129237e-09       1.079228158698e-09      -2.734184349906e-12 
  167       1.472457142125e-06       1.049126749621e-10      -3.559134391796e-09       0.000000000000e+00       4.780389086737e-09       1.062280704310e-09      -2.614594909690e-12 
  168       1.477054939404e-06       1.052087146991e-10      -3.311679520827e-09       0.000000000000e+00       4.689897404298e-09       1.045658766844e-09      -2.495276384422e-12 
  169       1.481486207243e-06       1.056187344795e-10      -3.056998365179e-09       0.000000000000e+00       4.601645221822e-09       1.029359952842e-09      -2.376277457120e-12 
