# dimensionless [l(l+1)/2pi] C_l's for scalar adiabatic (AD) mode
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  119       4.369643959305e-06       1.339517611371e-09      -4.646477920869e-08       0.000000000000e+00       6.789850810457e-08       1.058491469311e-08      -6.237846681052e-11 
  120       4.414271087400e-06       1.351910212097e-09      -4.722276727292e-08       0.000000000000e+00       6.635814430063e-08       1.039620586532e-08      -6.175111948580e-11 
  121       4.459020678660e-06       1.363775354956e-09      -4.796760352437e-08       0.000000000000e+00       6.486358290875e-08       1.021226909611e-08      -6.106210438890e-11 
  122       4.503883562822e-06       1.375100377029e-09      -4.869855320508e-08       0.000000000000e+00       6.341385180362e-08       1.003301428742e-08      -6.032001476675e-11 
  123       4.548849600682e-06       1.385872980416e-09      -4.941488007690e-08       0.000000000000e+00       6.200768128710e-08       9.858317543237e-09      -5.953408823938e-11 
  124       4.593907656621e-06       1.396081245894e-09      -5.011584670364e-08       0.000000000000e+00       6.064349596344e-08       9.688020226435e-09      -5.871422013730e-11 
  125       4.639045571137e-06       1.405713646582e-09      -5.080071473313e-08       0.000000000000e+00       5.931940661462e-08       9.521928015541e-09      -5.787097683891e-11 
  126       4.684250133364e-06       1.414759061593e-09      -5.146874517933e-08       0.000000000000e+00       5.803320207563e-08       9.359809961536e-09      -5.701560910779e-11 
  127       4.729507053600e-06       1.423206789703e-09      -5.211919870448e-08       0.000000000000e+00       5.678234110983e-08       9.201397544645e-09      -5.616006543011e-11 
  128       4.774800935838e-06       1.431046563003e-09      -5.275133590115e-08       0.000000000000e+00       5.556394428415e-08       9.046383731131e-09      -5.531700535197e-11 
  129       4.820116911606e-06       1.438269006054e-09      -5.336443084715e-08       0.000000000000e+00       5.437541286163e-08       8.894493434148e-09      -5.449735946411e-11 
  130       4.865445802522e-06       1.444867041267e-09      -5.395781285221e-08       0.000000000000e+00       5.321637949774e-08       8.745705639032e-09      -5.370267838959e-11 
  131       4.910779474793e-06       1.450834664227e-09      -5.453082984540e-08       0.000000000000e+00       5.208695717993e-08       8.600053976391e-09      -5.293196576849e-11 
  132       4.956109213235e-06       1.456166528700e-09      -5.508283588623e-08       0.000000000000e+00       5.098712779061e-08       8.457557074314e-09      -5.218405219745e-11 
  133       5.001425705679e-06       1.460857963489e-09      -5.561319154175e-08       0.000000000000e+00       4.991673846911e-08       8.318218126098e-09      -5.145759101175e-11 
  134       5.046719027392e-06       1.464904989274e-09      -5.612126426362e-08       0.000000000000e+00       4.887549797369e-08       8.182024457991e-09      -5.075105406735e-11 
  135       5.091978625486e-06       1.468304335462e-09      -5.660642876518e-08       0.000000000000e+00       4.786297304360e-08       8.048947096919e-09      -5.006272752298e-11 
  136       5.137193303333e-06       1.471053457037e-09      -5.706806739854e-08       0.000000000000e+00       4.687858476101e-08       7.918940338221e-09      -4.939070762217e-11 
  137       5.182351204982e-06       1.473150551405e-09      -5.750557053167e-08       0.000000000000e+00       4.592160491306e-08       7.791941313388e-09      -4.873289647536e-11 
  138       5.227439799568e-06       1.474594575244e-09      -5.791833692548e-08       0.000000000000e+00       4.499115235386e-08       7.667869557788e-09      -4.808699784193e-11 
  139       5.272445865730e-06       1.475385261349e-09      -5.830577411088e-08       0.000000000000e+00       4.408618936652e-08       7.546626578410e-09      -4.745051291226e-11 
  140       5.317355476022e-06       1.475523135482e-09      -5.866729876586e-08       0.000000000000e+00       4.320551802511e-08       7.428095421590e-09      -4.682073608984e-11 
  141       5.362153981331e-06       1.475009533217e-09      -5.900233709262e-08       0.000000000000e+00       4.234777655670e-08       7.312140240749e-09      -4.619475077328e-11 
  142       5.406825995284e-06       1.473846616791e-09      -5.931032519459e-08       0.000000000000e+00       4.151143570336e-08       7.198605864125e-09      -4.556942513842e-11 
  143       5.451355378670e-06       1.472037391950e-09      -5.959070945353e-08       0.000000000000e+00       4.069479508416e-08       7.087317362509e-09      -4.494140792036e-11 
  144       5.495726536840e-06       1.469585829543e-09      -5.984295044172e-08       0.000000000000e+00       3.989633971665e-08       6.978118242636e-09      -4.430782368136e-11 
  145       5.539928488981e-06       1.466497208247e-09      -6.006653429707e-08       0.000000000000e+00       3.911585687483e-08       6.870990183633e-09      -4.366844477108e-11 
  146       5.583951172260e-06       1.462777837818e-09      -6.026096319147e-08       0.000000000000e+00       3.835342293537e-08       6.765944338220e-09      -4.302372647125e-11 
  147       5.627784156884e-06       1.458434974665e-09      -6.042575229027e-08       0.000000000000e+00       3.760905155095e-08       6.662983558604e-09      -4.237412654113e-11 
  148       5.671416638062e-06       1.453476839308e-09      -6.056043014966e-08       0.000000000000e+00       3.688269208213e-08       6.562102186201e-09      -4.172010501960e-11 
  149       5.714837427966e-06       1.447912633826e-09      -6.066453911413e-08       0.000000000000e+00       3.617422802930e-08       6.463285841355e-09      -4.106212402726e-11 
  150       5.758034947689e-06       1.441752559300e-09      -6.073763571379e-08       0.000000000000e+00       3.548347546450e-08       6.366511213062e-09      -4.040064756853e-11 
  151       5.800997219204e-06       1.435007833274e-09      -6.077929106182e-08       0.000000000000e+00       3.481018146337e-08       6.271745848686e-09      -3.973614133376e-11 
  152       5.843711857327e-06       1.427690707194e-09      -6.078909125184e-08       0.000000000000e+00       3.415402253700e-08       6.178947943683e-09      -3.906907250128e-11 
  153       5.886166061673e-06       1.419814483863e-09      -6.076663775533e-08       0.000000000000e+00       3.351460306382e-08       6.088066131319e-09      -3.839990953956e-11 
